ltable_id,rtable_id,sensitive
9571,8206,False
2145,1142,False
9413,7246,True
10868,6338,True
5862,4130,False
8618,8172,False
7013,6299,False
10462,9898,False
7461,6208,True
9781,7845,True
9207,7706,False
8335,6227,False
2886,2683,True
10404,8736,True
9425,6904,True
9748,8864,True
9327,9269,False
10153,9544,False
7757,6794,True
10795,6105,False
10867,10719,False
7368,6035,True
9722,7587,True
8479,7943,False
10701,7291,True
9459,6706,False
10799,8914,False
6919,6321,False
5395,1142,False
72,43,False
2668,1276,False
9284,6176,False
9817,9323,True
10473,10004,True
3494,3021,True
7772,6618,True
7784,6299,False
8625,6904,True
5605,3228,False
8662,7420,False
10164,7661,False
10427,8008,True
964,111,False
8871,6226,False
7827,6764,False
10067,9741,True
5325,4335,False
8900,7397,True
3357,3192,False
9737,8333,False
8256,6329,False
8797,8393,False
8577,6157,True
7901,7667,False
8611,8193,True
10601,8003,False
8416,8034,True
10960,6921,True
8270,7885,False
4171,3276,False
8581,7664,False
10266,7384,False
8388,6550,True
9080,7179,True
7210,6983,False
9413,7688,True
407,375,True
8439,7716,False
9536,9467,True
10380,7530,False
5545,4100,False
10646,9534,False
882,801,False
10212,10099,True
8505,8292,False
5763,1195,False
3709,2553,False
707,646,False
10693,10267,False
10956,7592,True
10208,7170,False
10958,9693,True
4800,2536,False
9377,7923,False
10745,9424,True
9758,8228,False
5941,4896,True
9636,8544,True
9075,9039,False
10233,6746,False
8564,7814,True
10431,10001,False
8232,6812,False
8313,7765,False
10939,8764,True
10832,6140,False
8567,7179,True
1984,1338,False
5379,3972,True
8377,8317,False
6803,6369,False
2650,1991,False
9580,6138,True
9603,7888,False
9449,9218,False
8336,6861,False
3512,1752,False
5535,5214,False
4146,2787,False
9931,7651,False
10128,6952,True
8190,6910,False
10512,8597,False
10345,10099,True
8970,7528,True
3233,2059,True
5765,2550,False
9884,6806,False
9143,8070,False
10538,8354,False
10324,8092,True
10957,6569,False
5654,3147,False
10928,10067,True
10868,10440,True
10124,7203,True
3593,1425,True
4419,4335,False
8095,6886,False
10694,8079,False
10667,10267,False
9588,6576,True
9593,9459,False
5200,4486,False
9339,9094,False
9922,9503,False
9284,8930,False
8651,8066,False
10964,9838,True
5818,3227,False
8588,6883,False
8211,7876,False
7388,7018,False
10828,8606,False
10575,10517,False
5825,3852,False
10899,8399,True
1428,1424,False
7343,6418,False
10949,9419,False
10512,9338,False
1471,1374,False
10096,7301,False
10629,10618,False
8864,6957,True
8777,6581,False
3166,3136,True
9052,7629,False
9297,6104,False
8559,7922,True
2017,2005,False
9602,7688,True
10206,7245,False
1564,1251,False
10066,7860,True
7138,6873,False
9387,6669,False
7784,7288,False
5964,3247,True
5859,2762,True
810,320,True
5194,2545,False
5379,4220,True
9210,8970,False
10637,6884,False
10644,9927,True
9131,7642,False
9331,7206,True
7108,6597,False
8390,6604,False
4348,1138,True
2806,1856,True
1979,1412,True
8661,6670,True
8994,6456,True
10645,9515,True
7541,6578,False
9231,6484,False
9798,8436,True
10973,8500,False
9415,8640,True
9583,8643,False
813,400,False
5963,2172,True
653,272,False
10240,7366,False
4095,1576,False
10627,8446,True
4916,3929,True
5924,2809,True
10747,9016,False
9448,6407,False
485,268,True
8757,7742,False
927,14,True
7289,6459,False
9644,7489,False
7927,6226,False
10509,9209,True
2800,1907,True
9789,9309,True
8766,6441,True
10493,6502,False
9391,8821,False
7563,6428,False
7435,7015,False
4840,1672,False
1716,1028,True
10261,9474,True
9684,6152,False
10091,8689,False
10284,6132,False
5382,2294,False
7917,7670,False
7965,6153,True
8540,7705,True
3599,2154,True
998,353,False
9824,6474,False
10438,8866,True
8167,6675,False
10650,9028,True
9609,8445,False
8882,6393,False
10881,7638,True
5807,4548,False
8799,7642,False
9312,7180,True
8934,7689,False
5893,5173,False
4391,3800,False
10412,9429,True
10490,8749,False
7268,6980,False
10095,9457,False
8126,6966,False
10996,8161,False
10998,10483,False
10498,8525,True
10677,8273,False
7653,6986,True
9935,9289,False
7516,7272,True
10572,7649,False
5349,5318,True
3870,3592,True
1311,1292,True
869,758,True
9197,7631,True
8833,8051,True
9933,9135,True
2485,1560,True
10213,9545,True
9941,9926,True
6032,6031,False
9791,7703,True
7222,6339,True
951,275,True
10067,8201,True
5727,2079,True
4095,1207,False
8158,7555,True
8719,6625,True
8954,7879,True
10996,8400,False
9794,7409,True
4175,4088,True
10934,7712,False
832,494,True
5662,4479,False
3345,3084,False
7982,6596,False
4495,3045,True
2997,2264,False
8886,7532,False
9209,6957,True
6922,6903,True
4540,2005,False
5007,2583,False
8189,6330,False
2311,1564,False
10268,6516,False
8183,7015,True
8378,8049,True
9690,6805,True
5718,2373,False
5948,2789,False
3872,2817,False
1753,1188,True
9728,7664,False
874,724,False
8541,7372,False
7305,6657,False
10381,6187,True
8442,6311,False
3282,3227,False
5148,4941,True
10066,7722,False
10224,8033,False
6796,6745,False
10924,10675,True
2978,1028,True
9552,7535,True
10187,8009,True
9901,6297,False
10088,9161,True
10909,7639,True
10664,10174,True
4571,1497,True
4250,3550,False
5335,3772,True
8447,7667,False
10421,6099,True
3805,2318,True
10873,7855,True
9038,7278,False
10048,9285,False
8756,8216,True
9838,9116,True
10073,9660,False
8776,7559,False
5610,3747,True
9590,8564,True
473,324,False
8935,6203,True
8867,6704,False
7834,7823,False
10235,6863,True
7656,7412,False
9775,7140,True
6943,6252,False
9323,7622,True
10788,6318,False
3076,1096,True
556,388,False
10852,9773,False
9477,9075,False
9028,7474,True
8254,6710,True
3192,1187,False
762,277,True
8391,7200,False
6210,6191,True
8697,6431,True
6721,6415,False
10030,8457,False
10871,6703,False
9915,8631,False
9265,6471,True
7548,6200,False
7884,7815,True
4614,4035,True
9986,9695,False
10848,8422,False
10371,7319,True
8070,7070,False
2781,1509,True
10684,9147,False
8495,6737,False
9127,8095,False
10168,8701,False
2041,1570,True
6804,6272,True
10906,6669,False
9606,7034,False
6385,6287,False
8462,7850,False
8304,7156,False
8231,7265,False
5507,4367,False
8535,6861,False
10205,9503,False
586,286,True
8663,6049,True
3358,2412,True
4895,1444,False
7224,6524,True
8406,7167,True
10047,8420,False
5803,3206,True
9769,6678,True
5335,1733,False
5630,2290,False
9365,8019,True
10873,6408,False
8591,8384,False
10326,9190,True
5719,1429,False
3225,2835,False
3808,1833,True
9156,6389,False
5869,2183,True
10196,8846,False
10702,9134,True
9176,8278,True
10736,7091,True
8174,7963,False
5109,2710,True
8791,7549,True
8711,7797,True
9821,7968,False
10383,8559,False
10892,7601,True
8069,6372,False
9552,6184,True
7403,6842,False
10811,8104,False
5292,2887,True
10112,6729,True
4004,1408,False
9571,6135,False
10043,9694,True
10572,6357,False
10656,9960,False
914,419,True
797,162,True
3285,2257,False
7737,6959,False
4703,2688,False
459,451,False
10066,9114,True
10093,9332,False
8816,7860,True
5636,2015,False
9587,9315,False
10308,7050,False
10924,6127,True
4842,1549,False
8678,8593,False
9343,7003,True
9052,7071,False
1922,1803,False
9298,7271,False
9184,7541,False
8853,6217,False
3657,1142,False
7617,6109,False
10347,8011,False
4982,3271,False
9699,6522,True
1660,1123,True
10172,6990,True
7443,6463,False
6735,6071,True
5774,4986,True
8072,6566,False
10664,9372,True
8876,6037,False
8940,6929,False
9901,7982,False
8918,8744,False
7826,7061,True
10171,6666,False
7642,6365,False
10563,7463,False
9297,8103,False
5194,4416,False
10239,6248,True
9287,8588,False
5292,4529,True
8947,7564,True
3507,3218,True
10029,7008,False
8965,8565,False
5849,4710,True
8931,7180,True
10039,7462,True
9583,7907,False
5382,4838,False
7104,6990,True
9766,8254,False
10215,7773,False
8264,6675,False
10355,9185,False
9154,6451,True
10619,6254,True
10746,10691,False
9186,8423,True
7287,6303,True
3454,2718,False
430,342,True
4148,2414,False
4157,3804,False
8325,6573,False
9632,9578,True
8678,6771,False
10035,9037,False
10940,7804,False
3840,2102,True
3578,1163,True
10148,10137,True
2020,1715,True
8816,7722,True
6396,6117,True
7772,6367,True
2749,2123,True
8212,6747,False
8537,6892,False
8696,6955,True
4840,1152,False
4547,1204,True
3529,1235,True
5543,1750,False
9250,7545,False
5133,5050,True
10443,9951,False
10844,9773,False
9026,7045,True
10383,9928,False
374,290,False
5831,3332,False
2676,2146,True
9304,8084,True
8758,7864,True
10545,9647,False
9872,7837,True
2358,2083,True
10903,9006,False
8550,8333,False
7197,6504,True
10284,9793,False
10496,7753,False
8751,8557,True
5763,2459,False
10964,10407,False
10417,6082,True
9724,7749,False
9440,6303,True
10465,8801,False
8442,6423,False
4790,3693,True
10296,8123,False
8542,6562,True
787,536,False
9562,8215,False
609,307,False
10856,6945,False
997,280,False
10557,9037,False
10758,9555,False
8385,7011,True
10590,7644,False
8514,6140,False
6947,6915,True
10042,8964,False
10847,10191,False
10176,7558,False
925,232,True
10231,10108,False
8143,7466,False
5385,2876,False
9425,8551,True
10803,10632,True
8242,7930,False
9689,9534,False
3912,1405,True
10629,10323,False
4830,2305,False
8457,8230,False
10031,6810,True
10656,6059,False
737,168,False
9098,7169,False
8787,7935,True
606,316,False
6651,6612,False
9405,8389,True
9983,7275,False
9928,7922,True
10445,10027,True
9076,7758,False
898,270,True
705,505,False
9000,8763,True
9171,6016,True
8406,6341,True
7191,7019,False
2382,1574,True
9085,8511,False
9096,6358,True
10916,8377,True
10295,8587,False
2517,1492,True
7741,6459,False
4453,4398,False
9578,8994,True
9405,8910,True
7958,7241,True
10197,7752,False
9305,7493,True
8790,7164,False
10742,10652,True
10020,8666,False
942,672,False
10549,8851,True
8282,7790,False
9801,6343,False
9035,7562,True
5788,4495,True
8596,6599,True
4190,2932,True
10327,8641,True
8677,6617,False
10001,7268,False
8999,8796,True
10952,8634,True
8902,6678,True
6916,6300,False
10797,8791,True
8490,7248,False
3669,1707,False
999,53,True
5309,5201,False
10335,9794,True
9953,9037,False
10566,7244,True
10204,7919,False
8079,7921,False
5121,4657,False
8081,6421,True
9132,6067,False
995,642,True
4371,1482,True
2311,1438,False
790,617,True
5583,3088,False
9598,8881,True
10025,8202,True
9439,8147,False
8627,6009,True
9071,7976,False
7763,6093,True
4059,2606,True
78,25,True
366,328,False
8247,7472,True
917,394,True
398,13,False
5962,4100,False
7923,6572,False
10419,8312,False
9824,9234,True
6694,6089,False
7536,6028,False
6936,6540,False
10273,9925,False
10008,8391,False
6741,6314,True
9006,8685,False
9006,6240,False
10861,10025,True
7892,7804,False
6821,6047,True
3503,1452,False
10602,9885,False
4848,4614,True
3658,1204,False
10021,9359,False
8466,6885,False
3790,1122,True
9649,7448,False
4805,1715,True
8857,8402,False
6798,6761,False
9011,8679,False
4838,2294,False
10161,7462,True
9870,6195,True
7597,7294,False
10389,7573,True
8182,7887,True
8477,7247,False
4670,1334,True
4765,2005,False
8225,6748,False
10870,7569,True
5479,4442,False
2250,1412,True
8320,6757,False
5864,2329,True
9068,8129,False
6794,6578,False
8808,6390,True
10578,8299,False
3793,2674,True
4600,3847,True
10776,7820,False
3137,2079,True
10324,6863,True
9273,8700,True
8497,7263,True
2542,2536,False
9923,8547,True
10231,6094,False
9942,9130,True
5642,2334,False
10610,9605,False
7583,6329,False
7283,6956,False
10034,6698,False
3978,3526,False
10759,6352,False
10333,6689,False
8859,6490,False
7111,6458,False
6564,6134,True
10583,6696,False
8652,7779,False
9414,7194,False
9890,6858,False
10687,9453,False
10344,8315,True
889,417,True
5128,1049,True
7831,6074,False
8632,8033,False
9430,7880,True
10982,6665,True
9502,8868,False
7450,6352,False
9387,8739,False
9031,7977,True
5148,3331,True
9334,8392,False
2272,1909,False
9386,9088,False
7275,6528,False
8744,6682,False
4476,2570,True
8624,6972,True
747,47,False
10601,10060,True
10791,8137,False
856,588,False
10903,8685,False
10747,9755,False
9970,9720,False
3710,1251,False
9331,6424,True
6237,6181,False
10982,7638,True
10686,9090,False
10194,9810,True
6804,6691,True
8356,8135,False
9299,7508,False
8760,6621,False
8668,8107,True
7982,6297,False
4059,2725,False
10873,6631,True
5241,4667,False
9163,8701,False
4684,4657,False
10322,7082,False
10450,6889,False
5974,2204,False
9317,8854,False
10744,10447,False
10023,7820,False
10519,7303,False
10911,6654,True
9130,6295,True
8820,7283,False
8695,6167,False
9114,7860,True
4617,1163,True
9478,6763,False
6492,6184,True
8303,7933,False
10890,8956,True
644,141,True
687,576,False
2929,1566,True
9775,7076,True
9727,6254,True
10830,10375,True
3929,2264,True
9306,6875,False
7594,7404,True
9983,9605,False
9903,7320,False
10023,7746,False
9742,9207,True
7924,7787,True
9234,6474,True
5933,1152,False
3654,2536,False
7682,6695,False
9073,6782,False
10424,7044,False
7886,6985,True
5168,2970,True
4518,2682,False
7841,6804,True
10554,6689,True
10045,7743,False
9841,7593,False
9932,6562,True
9076,7054,False
10069,6335,True
9853,6099,True
9545,9214,True
9984,9132,False
10518,6801,False
3929,2631,True
4389,2286,True
9243,8264,False
9109,6179,False
10809,7445,False
4076,2133,True
9132,7935,True
9973,7519,True
8790,6751,False
9982,9055,True
5497,4412,False
10022,7721,True
10724,6457,True
936,683,False
9405,7224,True
9944,8904,False
10187,9786,True
8145,6539,True
10348,7644,False
10871,9286,False
10503,9771,False
9282,8971,True
9184,6794,False
596,509,False
5113,2262,True
7476,6942,False
10375,6968,True
9814,8691,True
4218,3499,True
10050,10015,True
3746,1686,False
3233,2018,True
10890,9188,True
5567,3943,False
10831,9356,True
10091,6956,False
10936,6265,True
905,357,True
9940,7409,True
9603,6540,False
10817,9628,True
5533,3978,False
5332,1557,True
2933,1566,True
1473,1439,False
8965,6806,False
7226,6822,False
8440,6610,False
7515,7287,True
10258,9465,False
10459,8259,False
9616,9078,False
10855,8436,True
8386,7901,False
3111,2456,True
10746,8706,False
8695,7993,False
8374,6543,False
10011,7226,False
7668,6922,True
9401,8004,False
5454,2596,False
6566,6237,False
5824,5123,True
8352,6096,True
9439,6274,False
8692,6617,False
9265,6166,False
7174,6730,False
10786,6259,True
9688,8062,False
10686,9415,True
629,225,False
10770,10410,False
9124,8737,True
10264,10215,True
2252,1673,False
3235,2155,True
8306,7980,False
8758,8051,True
10224,9313,False
9684,8578,False
8702,7024,False
7973,6455,False
1920,1052,True
10384,9022,True
10643,10000,True
8335,6139,False
9252,7963,False
865,361,False
9382,6930,True
6986,6908,True
10205,9922,False
8861,8022,True
842,664,True
10786,10127,True
173,60,False
7743,6357,False
10161,7762,True
9318,9023,False
5710,1268,False
9614,8300,False
8803,7554,False
9560,8738,True
9616,8695,False
625,431,True
8275,6126,False
966,546,True
10526,7263,True
9739,9505,True
10738,7479,False
900,798,False
916,553,False
9651,9637,False
7558,6939,False
203,155,False
7866,6948,False
8901,7092,False
5145,2336,False
9840,6746,False
8930,6176,False
10672,9052,False
9737,9380,False
10707,6596,False
6891,6783,False
10176,6939,False
2336,1233,False
9973,9791,True
8612,6014,True
9065,8474,False
10331,7915,False
9778,7249,False
5085,3829,True
6841,6338,True
10971,9306,False
10790,10501,True
9443,7432,False
4096,2863,True
10834,7202,False
9290,6003,True
9512,7408,True
5759,3398,False
9526,9405,True
7463,7420,False
10235,8092,True
4258,1037,False
10476,7226,False
10357,10310,True
8354,7673,False
4742,4488,True
5609,2523,True
10629,6065,False
10807,6698,False
10638,7030,False
5264,5015,True
10487,9016,False
7750,7430,True
8875,6295,True
10946,8020,True
10373,9541,False
3669,2842,False
9024,7123,False
4218,2764,True
10062,7037,False
10088,7683,True
8870,7567,True
9542,8249,False
10562,7456,True
9356,8795,True
4137,3586,False
5121,3777,False
10316,9311,False
7953,6701,True
9908,7034,False
7288,6299,False
9472,6476,True
7147,6889,False
10843,7205,False
10357,9392,True
9206,9023,False
10625,7739,True
9692,7409,True
4774,3808,True
9021,8298,False
4518,1709,False
8302,7240,False
10781,10722,True
8986,8260,True
9003,6739,False
7675,6068,True
4421,1675,True
773,421,False
7093,6913,True
10504,8226,True
5268,2412,True
10804,8905,True
3521,1148,False
10908,10015,True
10804,7674,True
4483,2329,False
7479,7309,False
904,330,True
7586,6464,False
10544,8458,False
9653,7870,True
9780,6451,True
10922,9139,True
8513,8224,True
404,139,True
5104,2064,False
8809,6513,True
7757,6578,True
8759,8242,False
5727,3137,True
5022,2412,True
7496,6348,False
8810,6744,True
10558,7266,False
984,58,True
4730,1584,False
10606,9463,False
1557,1023,True
10347,8836,False
8289,6977,True
7377,6449,True
5108,2706,False
2250,2119,True
4332,1465,True
8649,8476,True
7869,6304,False
3565,1163,True
9813,8961,False
8669,8476,True
9880,6700,False
7818,6703,False
9749,9380,False
3358,2328,True
2704,2192,True
9561,6037,False
7072,6699,True
9434,8742,True
10508,10457,True
9507,9134,True
4212,3810,True
9416,9309,True
8658,7408,True
9978,9613,False
9146,7812,False
985,848,True
10498,6991,True
7782,6784,True
8890,6807,False
699,455,True
10367,9610,True
10150,8078,True
10782,9025,False
9226,6857,False
10694,9238,False
9373,8764,True
10677,7357,False
8101,7656,False
8680,6761,False
9178,8839,False
10741,10525,True
7547,6844,False
3479,1134,False
8319,7232,False
10079,7216,False
9598,6113,True
10006,7372,True
7542,6764,False
9112,6664,True
10231,7274,True
7121,6679,True
9702,8842,True
8336,7330,False
5475,3474,False
8256,8225,False
10320,9342,False
6991,6564,True
4697,1073,False
5909,2560,True
10223,9282,True
500,376,False
696,261,True
10865,9730,True
5807,4697,False
5450,3485,True
7670,7388,False
10580,8684,True
5476,3392,True
9471,6622,True
4147,4076,True
8484,6554,True
7091,6072,False
10896,6568,False
7961,7080,False
9374,9060,False
7754,6075,False
7624,6768,False
10926,8974,False
10795,6439,False
3915,2335,False
8265,7765,False
10941,8039,True
8215,7812,False
5909,4649,True
7400,6025,True
10688,9543,False
4723,4326,True
534,488,False
8397,7418,False
9227,9093,True
5233,1907,True
5727,1500,True
9799,9073,False
4697,3404,False
7386,6965,False
10597,10228,False
9377,9066,False
9950,9734,True
10778,9723,False
5696,5528,True
8518,8242,False
7140,6776,True
10420,9631,False
10518,7231,False
10098,8882,False
10725,8216,True
10426,6563,False
10224,8979,False
6950,6464,False
9942,8875,True
960,669,False
5322,2976,False
5419,3067,False
3585,1578,True
4147,2133,True
822,676,False
10230,9302,True
8036,7905,True
9403,7581,False
10085,6469,False
9511,6583,True
9099,8252,False
9989,8882,False
9042,7618,False
9942,6879,True
8714,7421,False
9473,8379,False
9815,7868,False
9987,7721,True
8818,8814,True
10230,6592,True
9609,9436,False
10270,8964,True
10698,7149,False
9367,6096,True
3103,2269,True
10146,6615,True
8222,7534,False
8985,7151,False
10948,9982,True
7136,6284,False
10685,8385,True
10297,10267,False
5605,1991,False
9374,8126,False
5964,3076,True
9651,6836,False
6929,6527,False
8007,6998,True
10109,9495,False
9324,7176,True
4209,1134,False
7855,6408,True
10873,9621,True
8080,7802,False
763,690,False
10005,8188,True
9297,6590,False
10803,6933,True
9548,6864,False
753,460,False
9453,6061,False
