ltable_id,rtable_id,sensitive
1765,1783,False
149,678,False
1324,1984,False
1607,1607,False
2107,1934,False
2172,1598,False
916,2083,False
2184,486,False
2045,1188,True
1880,1852,False
1388,763,False
1018,1295,False
1484,872,False
889,1945,False
2574,1896,False
1702,208,False
2338,2288,False
895,195,False
1931,1935,False
2270,1527,False
1686,2268,False
439,1574,False
626,710,False
302,820,False
2383,1071,False
2467,714,False
2032,1451,False
1005,795,False
115,91,False
1452,2125,False
1910,1516,False
616,1348,False
468,2038,False
2357,188,False
2249,1828,False
293,2127,True
328,955,False
307,2161,False
1008,282,True
2510,1065,False
1092,1356,False
1943,1781,False
23,1149,True
579,331,False
404,1676,False
2375,1116,False
1133,1748,False
1265,1603,False
714,472,False
1286,146,True
1670,205,False
165,341,False
1901,1867,False
957,2101,False
1867,1610,False
301,1968,False
1983,2098,True
491,193,False
2287,85,False
1306,2216,False
998,2266,False
959,1804,False
1590,2164,True
2250,2123,False
1167,325,False
210,2154,False
310,292,True
1209,822,False
1833,981,False
1748,1430,False
1760,856,False
438,1958,False
1444,1673,False
2100,2213,False
2316,265,False
669,2099,True
1401,1280,False
47,1133,False
2465,182,False
1646,894,False
945,859,False
239,813,False
348,162,False
2222,2282,False
470,991,False
92,1375,False
2367,1805,False
2109,2203,True
357,251,False
2412,1000,False
666,588,False
1633,505,False
2546,1846,False
264,1266,False
443,1993,True
1378,101,True
710,94,False
1631,1097,False
403,1894,False
1290,385,False
1088,280,False
1869,302,False
766,1135,False
2264,2170,False
1930,943,False
63,809,False
715,455,False
197,1493,False
1066,2210,False
752,1277,True
1231,330,False
1927,2085,False
445,239,False
590,36,False
1813,2066,False
740,1177,True
2589,431,False
826,562,False
2141,861,False
2254,121,False
497,2022,False
606,1438,False
2063,1944,False
392,1768,False
1559,1723,False
2495,940,True
1190,2221,False
720,1248,False
73,311,False
1226,2008,False
963,931,False
2504,1704,False
2094,1570,False
601,438,False
463,3,False
2501,393,False
229,576,False
1439,791,False
1308,1301,False
975,1625,True
1973,1383,False
1471,777,False
788,1111,False
1939,449,False
2550,1272,False
2004,1736,False
675,12,False
455,1703,False
93,1712,False
2125,1235,False
1067,673,False
2462,2107,False
1526,1770,True
729,1021,False
1270,766,True
1662,1119,True
1009,1226,False
593,1740,False
1390,783,False
501,1571,False
1809,1573,False
1560,1267,False
1150,1716,False
1832,654,False
2449,1551,False
1232,1352,False
2377,484,False
1297,1946,False
700,132,False
317,1182,False
2590,1059,False
1379,1792,False
2083,1337,False
1988,389,False
1220,1801,False
1476,216,True
2419,1420,False
2324,1803,False
687,1855,False
2399,489,False
1014,1624,False
493,401,False
1778,1856,False
199,543,False
2183,2243,False
2439,96,False
2066,1613,False
2353,1428,False
1075,125,False
845,702,False
2267,108,True
152,398,False
951,1300,False
432,1782,False
992,1637,True
2577,930,False
859,716,False
1310,594,False
862,52,False
2352,808,False
1989,1652,False
577,2087,False
2362,107,False
1720,521,False
563,370,False
1616,1907,False
1998,1466,False
1096,2246,True
1183,857,False
2050,270,False
500,1974,False
2272,368,False
1638,1642,False
1257,2175,True
94,1609,False
406,718,False
1421,1029,False
1651,694,False
1561,322,False
492,2112,False
1424,1540,False
832,1412,False
1846,862,False
240,1583,False
812,318,False
1477,984,False
1738,1318,False
1675,1261,True
380,1070,False
2390,2273,False
1376,1901,True
1331,1700,False
2016,1380,False
1138,780,False
583,288,False
2576,1500,True
1587,1738,False
1171,1344,False
1957,2189,False
1396,2287,False
1098,689,False
1630,2180,False
822,1085,False
1588,437,False
166,209,False
2435,1665,False
1685,2269,False
755,1572,False
1254,1452,False
1056,338,False
677,1366,True
1186,2223,False
552,1538,True
1758,707,False
2210,1440,False
1504,1528,False
1604,1639,False
1884,1544,False
2293,1927,False
1693,217,True
1384,1495,False
2433,667,False
1145,1545,True
917,1586,False
711,1871,False
905,1791,False
1317,444,False
1650,1079,False
849,717,True
35,1040,False
790,1169,False
2303,59,True
781,597,False
1307,1308,False
1529,1656,False
953,1998,False
107,799,False
2475,1245,False
120,1259,False
34,1147,False
2261,1505,False
2516,2050,False
1611,631,False
1111,1645,False
2268,441,True
1069,905,False
2547,1769,False
1986,501,False
135,1521,False
2136,361,True
674,1455,True
828,655,False
931,38,False
2329,1563,False
303,1911,False
533,1008,False
518,1180,False
2327,572,True
554,153,False
66,1997,False
2356,461,True
903,646,False
1251,77,False
408,1774,False
762,2082,False
2290,1555,False
844,775,True
112,1735,True
2513,278,False
1250,554,False
1276,1905,True
2512,30,False
737,1423,False
1665,1537,False
27,1418,False
62,1240,False
1752,1183,False
53,1433,True
512,1869,False
581,267,False
401,2000,False
376,1165,False
1028,27,False
2525,1721,False
2219,1807,False
1586,305,False
1897,367,False
1163,1752,False
2443,1784,False
2566,1615,False
1244,10,False
1404,1193,False
182,638,True
1711,80,False
639,218,False
530,1633,False
2545,1753,False
673,1322,True
1305,603,False
1647,1621,False
263,847,False
1443,426,False
1701,1189,False
990,1644,False
865,82,False
671,2290,False
901,2053,False
318,2086,False
1874,201,False
2091,1772,False
1059,45,False
605,893,False
1877,1865,False
1495,2271,False
399,658,False
2568,1611,False
896,837,False
437,185,False
1002,1060,False
855,1219,False
1582,1013,False
396,1377,False
1170,709,False
880,1999,False
77,1651,True
2333,2007,False
486,1910,False
223,2110,False
1094,876,False
909,1756,False
690,262,False
499,165,False
259,2192,False
2586,2166,False
821,1762,False
1697,390,False
1258,11,False
661,1836,True
31,1434,True
2331,1014,True
970,1850,False
2255,918,False
548,1367,True
1863,1952,True
1337,312,False
350,233,False
796,1331,False
2206,723,False
539,762,False
2037,1954,True
750,411,True
664,1094,False
782,1941,False
1106,1238,False
2519,1741,False
545,1160,False
1620,1105,False
1313,617,False
2194,116,False
2126,846,True
670,587,False
618,1298,False
546,1874,False
993,1010,False
2470,342,False
1482,1405,False
2117,1606,False
1825,1307,False
1619,1775,False
1577,232,False
1469,465,True
712,376,False
1255,2278,True
538,1042,True
1289,2212,True
2426,1038,False
390,264,True
1338,1925,False
299,335,True
1937,1487,False
2505,1882,False
2593,960,False
162,1600,False
323,24,False
703,1297,False
1682,388,False
258,1211,False
2343,559,False
823,581,False
514,985,False
656,1799,False
738,860,False
1995,2137,False
113,507,False
1524,1686,False
2077,1532,False
256,1020,False
1214,1536,False
2563,2056,False
243,1778,False
2114,879,False
1445,141,False
2013,986,True
1999,83,False
719,684,False
1816,2215,False
254,529,False
2540,2259,False
623,2188,False
217,2144,True
820,64,False
1818,194,False
1488,1991,False
2603,1947,False
1787,1634,False
2134,1564,False
2229,1953,False
72,1087,False
2610,1689,False
175,1234,False
754,57,False
1634,1506,False
2281,1426,False
598,238,False
921,400,False
2043,1737,False
962,574,False
99,2247,True
1348,186,False
1548,2291,False
2523,1376,False
1855,296,False
49,1913,False
44,406,False
1326,2230,False
41,2283,False
1718,1631,False
2341,1046,False
1126,199,False
397,1016,False
1438,1659,False
2000,1117,False
1653,834,False
1690,695,False
1746,1465,False
770,1691,True
1993,1462,False
213,1860,False
21,1373,False
1747,2105,False
2273,419,False
864,1222,True
1992,227,False
778,1751,False
935,1171,True
280,2140,False
838,1490,False
253,1106,False
2042,333,False
2027,1966,False
2337,1830,True
1700,1725,False
475,911,False
473,23,False
333,2077,False
2062,1217,True
1535,1589,False
154,1446,False
2294,1795,True
1174,2044,True
118,1244,False
1407,148,True
2606,1153,False
893,478,False
1300,1722,False
2104,831,False
1741,66,True
1687,525,False
2318,1512,False
84,1627,False
2446,1581,False
436,951,False
145,685,False
268,1964,False
1435,628,False
2561,569,False
1881,558,False
129,1662,False
1336,1063,False
1320,1684,False
2237,2218,False
1661,1940,False
1945,611,False
370,700,False
1342,362,False
1162,937,True
1474,2178,False
456,941,True
1228,1353,True
1259,1017,False
1621,1480,True
2326,2036,False
1858,1095,False
1204,1192,False
2235,447,False
1104,1561,False
2018,1923,False
2344,63,False
2497,1630,False
1795,1024,False
803,2041,False
2578,1848,False
225,760,False
1121,473,True
1562,2274,False
1047,1437,False
361,980,False
1822,1760,False
1885,1185,False
2110,1347,False
1729,1150,False
1921,1287,False
1062,2122,True
2388,1514,False
1130,1241,False
927,590,False
836,933,False
1990,1489,False
1077,55,False
1864,2088,False
339,1361,False
2055,519,False
739,1554,False
557,78,False
2146,1091,False
1450,1577,True
1912,415,False
1001,1498,False
2557,1368,False
615,1417,False
2139,2220,False
2105,697,False
1796,842,False
2600,956,False
2312,487,False
2285,725,True
124,1064,False
1409,443,False
641,1043,False
1519,1289,False
2265,2224,True
2187,1096,False
2245,210,False
2159,928,False
1024,1698,False
1811,481,False
2552,1443,False
511,483,False
747,287,False
2385,1157,False
1502,206,False
1826,1034,False
1200,115,False
1479,366,False
2403,1296,False
2307,1942,False
465,1003,False
1213,1464,False
353,1620,False
2088,1647,False
925,378,True
609,428,False
985,877,False
655,319,True
775,344,True
251,724,False
2207,779,False
423,357,False
1012,2167,False
1657,1005,False
1392,708,True
421,2206,False
870,316,False
196,712,False
1149,155,False
481,571,False
1411,1230,False
1517,2047,False
1679,151,False
1016,1663,True
87,866,False
1362,1232,False
1243,2119,False
1852,1441,False
315,1411,True
1222,392,False
2583,598,False
1207,802,False
1464,2068,False
575,527,False
1493,2251,False
2102,967,False
1525,1810,False
2608,555,True
950,2183,False
913,1004,False
372,93,False
1090,1692,False
586,1062,False
1218,1227,False
1269,106,False
568,827,False
2480,1849,False
520,180,False
1862,854,True
119,1478,False
1166,1591,False
126,1319,False
1011,790,False
2487,469,False
2224,1758,True
496,177,False
1169,1195,False
1860,1504,False
448,913,True
1637,2272,False
847,1191,False
654,2292,False
2533,124,True
2233,1304,False
1148,1402,False
207,1054,False
1400,2019,False
430,1113,True
982,542,False
2223,203,False
108,2252,False
1072,945,False
765,1672,False
185,254,False
1861,1421,False
929,2233,False
544,1658,False
2193,1332,False
1843,81,False
2530,1142,False
783,2239,False
1506,1575,False
524,1224,False
2601,649,False
2489,753,False
791,948,False
18,1164,False
2442,1022,False
1448,476,False
1246,2160,False
341,1715,False
1511,676,False
260,2020,False
1824,32,False
1987,532,False
281,2094,False
892,1122,False
2429,436,True
2520,328,False
742,152,False
277,363,False
1229,664,False
890,865,False
2208,1922,False
1952,2018,False
1753,589,False
343,293,False
1674,466,True
584,396,False
2180,852,False
186,102,False
547,2222,False
3,1125,False
2151,1225,False
1489,365,False
2321,1175,False
384,140,True
521,2139,True
651,2014,False
1706,1649,False
748,618,False
1733,493,False
1776,408,False
827,173,False
2034,1286,False
1585,748,False
433,565,False
1089,104,False
2413,2267,False
2473,451,False
249,1806,True
1805,1764,False
1522,2065,False
2079,666,False
551,168,True
505,1788,False
304,551,False
2220,1794,False
1941,1750,False
2075,1765,False
1892,304,False
2197,1315,False
1402,2005,False
2369,220,False
1915,2084,False
1128,134,False
1975,858,True
1967,1265,False
236,1714,False
1781,784,False
1241,1576,False
1212,2103,False
483,977,False
1070,1039,False
814,1102,False
994,817,False
1726,1509,False
1426,1727,False
769,864,False
691,622,False
98,1908,False
978,179,False
1782,942,False
2532,1374,False
402,2135,False
1371,1776,True
1281,364,False
2069,1407,False
76,1209,True
1947,1779,False
373,1447,False
1187,811,False
2022,26,False
643,698,False
2579,1844,False
2581,1390,False
179,407,False
756,1580,False
1575,1314,False
2028,556,False
1553,939,True
442,423,False
1589,691,False
1965,1448,False
1699,257,True
2389,417,False
1370,2003,True
1237,22,True
1036,1711,True
2611,1237,False
298,953,False
668,1988,False
1694,313,False
1020,323,True
1490,1851,False
282,1255,False
103,950,False
1385,127,True
362,174,False
608,2229,False
2499,814,False
39,914,False
429,1364,False
640,1050,True
283,371,False
558,1879,False
1060,1221,False
2549,2256,False
458,2118,False
1804,2162,False
104,2174,False
780,1811,False
261,1931,False
688,1866,False
415,1468,True
2247,1608,False
1161,429,False
91,1328,True
1756,722,False
2615,1406,False
1081,1980,False
599,987,False
866,553,False
1453,299,False
1518,1917,False
1054,1155,True
57,899,False
2179,1254,False
1236,660,False
16,352,True
250,812,False
972,1513,False
1296,609,False
730,741,False
1827,713,False
1799,1976,False
1666,1158,False
1851,1734,False
444,1854,True
374,383,False
1266,2142,False
1377,518,False
683,1744,False
1974,468,False
2225,1243,False
1436,224,False
2131,225,False
2150,1718,False
858,1139,False
1557,2226,False
2394,409,False
1358,2157,False
1920,291,False
355,2120,False
2007,1198,False
542,1035,False
1280,1755,False
1203,2158,False
329,1251,False
1019,629,False
168,1821,True
295,757,False
1698,6,False
305,772,False
1812,1138,True
2609,1343,False
1766,1011,False
513,1717,False
237,1972,False
188,749,True
2232,1787,False
1029,970,False
70,963,False
2332,975,False
1727,1937,False
2365,1838,False
2436,600,False
817,196,False
1767,2028,False
2320,1250,False
2241,2228,False
2030,2208,False
531,1089,False
1456,1172,False
2135,2113,False
1790,706,False
25,806,False
2296,1898,False
2199,833,False
2169,1578,True
1107,1939,False
2120,769,False
2226,875,False
1872,1174,True
363,1214,False
1834,601,False
1569,95,False
652,1520,True
2205,1482,False
881,467,False
582,446,False
1303,2237,False
111,1971,False
2121,1893,False
2061,1127,False
937,1550,False
365,2277,False
1132,181,False
650,172,False
1131,92,False
1458,1933,False
2106,2281,False
428,285,True
1602,69,False
799,53,False
1817,754,True
932,62,False
1318,1929,False
560,1302,False
1274,1262,False
1353,84,False
407,1696,False
1537,492,False
2240,475,False
2301,2096,False
1425,2196,False
908,136,False
1497,1118,False
1591,128,False
1168,1990,False
735,1403,True
1866,249,False
2404,1163,False
1609,2116,False
1576,87,False
12,1213,False
148,1470,True
1196,1030,False
342,2186,True
902,610,False
942,744,False
725,2141,False
1979,903,False
4,1450,True
2021,1955,False
1617,1488,False
2401,515,False
824,1930,False
11,2010,False
956,1196,False
718,2104,False
2248,2126,True
2492,1124,False
1192,1731,False
2181,231,False
419,974,False
1896,222,False
2613,535,False
2078,86,False
2355,1351,True
840,1766,True
2415,1309,False
804,1648,True
2411,921,False
1713,46,False
290,470,False
1343,844,True
2396,1682,False
1420,670,False
2204,1249,False
1430,1475,False
1964,1525,False
695,420,False
580,33,False
320,1442,False
1413,682,False
1768,1732,False
1751,1273,False
1664,782,True
2423,2171,False
216,885,True
741,157,False
526,418,False
86,499,False
1704,99,False
449,586,False
846,435,False
2218,351,False
522,537,False
495,1103,False
1397,1216,False
2160,1579,False
133,176,False
212,1310,False
1968,1276,False
1491,1650,False
2434,615,False
42,845,False
898,495,False
2315,379,False
773,1678,True
872,1057,True
1434,1269,False
50,1713,False
266,118,False
193,536,False
1551,1904,False
1140,1547,False
2511,2286,False
2274,41,False
2392,1427,False
170,983,False
1142,1839,True
1406,1824,False
296,1355,False
805,637,False
1071,1802,True
1040,353,False
309,1369,False
918,47,False
1447,2205,False
1387,410,False
1745,1754,False
1202,1592,False
1139,229,False
466,510,False
2444,969,False
525,639,True
578,2248,True
899,1814,False
97,309,False
2379,1037,False
910,1474,False
2009,1271,True
939,2045,True
224,633,False
1095,1739,False
1465,2262,False
81,170,False
1470,1,True
2529,1568,False
2182,1432,False
1677,1394,False
369,1200,False
1146,5,False
1608,247,False
1779,1258,True
327,1055,False
173,1895,False
1770,1605,False
1655,1194,False
702,1173,False
1754,2080,False
1714,1270,False
697,1590,False
2560,404,True
2082,273,False
1942,1683,False
1301,764,False
79,1943,False
2044,129,False
354,300,False
1978,479,False
1375,929,False
1919,399,True
1936,1386,False
2209,1827,False
617,35,False
37,1199,False
811,1104,False
1683,1341,True
1157,2244,False
1538,873,False
1185,1880,False
300,1742,False
1972,778,False
469,1531,False
1681,531,False
287,1915,False
1684,1381,False
1613,2015,False
1221,1616,False
1841,397,False
1253,696,True
1053,1797,False
2156,961,False
955,1957,False
886,1899,False
1907,1311,False
1463,1597,False
888,2006,False
1103,382,False
269,219,False
1116,2261,False
2358,869,False
1898,1503,False
1472,1136,False
727,640,False
80,1461,False
1351,1231,True
1480,340,False
549,295,False
226,1012,True
2253,298,False
784,796,False
2048,314,False
1263,1112,False
816,1707,True
614,20,True
2251,2055,False
177,8,False
161,733,False
151,1960,True
619,154,False
109,150,True
2575,97,False
2454,504,False
2420,797,False
1981,1067,False
589,432,False
1750,1757,True
1909,2079,False
139,1491,False
587,144,False
1284,70,True
1285,1473,False
613,1826,False
1783,2035,False
1084,2033,False
2536,337,False
831,773,True
306,1522,False
2592,349,False
536,2031,True
1048,1107,False
1567,442,False
744,1072,False
1117,1074,False
324,138,False
2191,1566,False
2322,1892,False
1534,2156,False
378,2276,False
1382,1994,False
1368,803,False
1485,737,True
1211,2040,False
1505,2198,False
1272,460,True
767,271,False
1323,2089,False
2212,277,False
2036,1870,False
2591,765,False
244,679,True
232,213,False
1510,1002,False
789,178,True
1055,997,True
878,1325,True
1180,56,False
2607,2293,True
763,1204,False
2239,2176,False
694,1077,False
2292,1818,False
176,1646,False
1350,2257,False
713,1342,False
83,1454,False
2129,1114,True
1755,511,True
1730,1959,False
2040,687,False
930,770,False
1710,2136,True
528,2074,False
2308,889,False
699,677,False
400,2115,False
1618,1283,False
2472,1109,False
600,2235,False
2266,528,False
1886,1986,False
131,927,False
2101,2197,False
1349,1082,False
1264,1151,False
1875,2254,False
1523,1263,False
1791,60,True
1151,1604,True
1950,1041,True
2035,612,False
2299,1326,False
1321,2027,False
24,159,False
722,1710,True
1007,1370,False
1356,332,False
967,2219,False
1433,878,False
795,1685,False
1359,1868,False
1429,250,False
1887,2078,False
1509,774,False
768,1170,False
541,607,False
1332,1841,False
2543,2121,True
2588,1956,True
2099,910,False
187,739,False
1419,2173,False
2124,966,False
2098,268,False
1584,2195,False
1051,1019,False
2174,1593,False
508,1233,False
1223,496,False
2597,1982,False
919,1507,True
1857,759,False
1181,1047,False
1935,498,False
1802,579,False
205,276,False
1739,573,False
1164,329,False
969,133,False
381,281,False
420,1051,False
1514,1837,False
2476,823,False
1794,2013,False
1030,1800,False
1210,635,False
731,259,True
1000,261,False
1574,326,False
2518,1413,False
649,1483,True
529,477,False
2477,228,False
1154,430,False
1944,793,False
1273,1045,False
733,853,False
2003,804,False
144,1961,False
377,245,True
772,962,False
351,1354,False
1667,16,False
1581,1780,False
1996,2011,True
1928,630,True
2372,993,False
2483,1553,False
368,1921,False
2163,747,False
2291,936,False
2534,1246,False
431,1181,False
150,252,False
2599,434,True
1423,2049,False
809,1015,False
1828,623,False
1911,2258,False
1659,1671,False
2359,480,False
1956,1677,False
2002,800,True
2604,1334,False
426,1485,True
2051,1790,False
1178,1724,False
692,1761,False
2189,726,False
1549,1747,False
873,883,False
1366,374,False
2112,1623,False
534,187,False
2185,1101,False
347,954,False
1520,1530,False
22,1862,True
2425,1840,False
1373,1294,False
2494,1159,False
143,301,False
82,810,True
1235,126,False
2123,0,False
797,755,False
1908,266,False
1248,211,False
793,1061,False
405,2138,False
209,2184,True
1918,1469,False
2402,2240,False
1023,163,False
999,1312,False
2017,19,False
1536,874,False
1114,756,False
1041,1833,False
648,414,False
276,651,False
527,51,False
121,1687,False
366,1719,False
1879,303,False
1513,1891,False
467,1197,False
1498,1203,False
2521,1435,False
1849,2017,False
854,1156,False
1006,727,False
29,2280,False
2406,1083,False
2256,1115,False
850,560,False
971,1152,False
1831,2279,False
1360,1053,False
472,226,False
1038,1859,False
2347,1335,False
830,1264,False
2558,1167,False
1929,471,True
2057,1533,False
1769,693,False
979,156,False
352,988,False
2345,1819,True
1680,1985,False
358,665,False
2271,776,False
292,674,True
1598,221,False
1808,1979,False
1057,613,False
417,887,False
2284,284,False
1629,1978,True
5,49,False
2537,625,False
861,2253,False
6,746,False
2502,1278,True
460,369,False
411,1823,False
485,109,False
2455,570,False
2019,1773,False
760,836,False
137,1831,False
996,1552,True
412,1523,False
1119,1614,False
85,1539,False
288,1515,False
1876,2030,False
912,145,False
494,1492,False
1026,794,False
409,788,False
1806,1372,True
2011,692,False
706,345,False
2278,1786,False
471,1239,False
241,2095,False
234,2207,False
60,832,False
122,464,True
267,384,False
1219,882,False
1516,643,False
1707,424,True
1757,1476,False
627,1588,False
1120,1092,False
257,2034,False
887,2002,False
1882,112,False
572,1385,True
1870,1938,False
1415,2255,False
1614,2046,False
576,644,True
52,1680,False
891,88,True
1648,614,False
180,1668,False
1835,184,False
667,2152,False
1601,2067,False
1206,1728,False
2461,1260,False
980,1664,True
1193,2270,False
393,2250,False
573,1330,False
1277,42,False
391,1100,False
1234,1641,False
701,789,False
1197,1081,False
1721,2023,False
1268,863,False
625,978,False
723,1560,False
659,2042,False
61,728,False
1112,1299,False
1573,350,False
1814,1496,True
1182,818,False
1960,1582,False
2330,1056,False
2279,1414,False
279,1401,False
696,1875,True
1773,641,False
1302,2194,True
1380,2202,False
117,596,False
1134,2026,False
319,824,False
2570,2227,False
2422,1825,False
672,114,False
2478,381,False
1194,2177,True
884,1358,False
1656,557,True
1249,538,False
588,1729,False
535,584,False
457,143,False
1636,453,True
289,1697,False
2076,2032,False
2551,1436,False
852,841,False
1267,454,False
2460,2159,False
325,958,False
1740,169,False
1487,815,False
146,1812,False
56,263,False
2010,2191,False
1386,1853,False
345,1556,False
1856,1820,False
2361,1384,False
995,1445,False
1654,450,False
567,1456,False
801,908,False
1227,1346,False
987,1675,False
1319,632,True
555,2025,False
2342,1387,False
2313,1771,False
1165,1137,False
1689,1622,False
736,1327,False
1962,867,True
1671,7,False
1304,1463,False
724,1400,False
2153,730,True
1076,1919,False
1080,320,False
1564,1679,False
2276,2051,False
2410,1202,True
2397,1025,False
1547,457,False
591,120,False
68,2048,False
1050,1320,False
198,1220,False
1712,1845,False
2450,198,False
1644,459,False
48,360,False
59,2187,False
863,1471,False
1158,175,False
141,2201,False
1515,1730,False
1622,2242,False
1994,1481,False
835,1612,False
1363,1798,False
684,2070,False
853,602,False
894,474,False
2202,1324,False
2451,539,False
1367,1815,False
634,485,False
1803,705,False
233,1557,True
1723,1336,False
106,785,False
1466,1444,False
658,636,False
395,2165,False
757,849,False
1641,1120,False
611,2092,False
2071,627,False
944,680,False
2565,2039,False
1728,999,False
2295,1914,False
478,2059,False
1441,1618,False
125,272,False
2490,1033,False
2024,425,True
26,1431,False
1724,1763,False
379,214,True
1580,1253,False
1829,577,False
2176,490,False
65,39,False
1201,1123,False
856,855,False
1786,100,False
102,2163,False
1330,2117,False
2086,14,False
1172,321,False
1198,2093,False
1789,1306,False
1565,135,False
15,1132,False
2378,1028,False
1550,2185,False
2215,701,False
1361,1906,True
2517,1674,False
1985,1983,False
2177,1817,False
1473,1291,False
2049,838,False
1660,72,True
2186,828,True
1042,1638,False
2152,1166,False
1692,1596,False
1528,979,False
479,1208,False
1819,1834,True
682,1218,False
1340,1228,False
745,1796,False
1615,142,False
1703,729,False
974,395,False
2020,1379,False
1632,1858,False
660,2249,False
45,413,False
2407,113,False
2567,503,False
1772,1207,False
171,1130,False
1991,2190,False
876,1549,False
2113,391,False
206,246,True
1924,1141,False
923,821,False
2414,1508,True
215,1777,False
2096,1472,False
2340,1068,False
1032,968,False
19,1409,True
2269,1365,False
446,545,False
565,1076,False
2360,1886,False
1922,2172,False
857,1290,False
1355,1746,False
607,13,False
2363,1559,False
2178,372,False
1333,354,False
1173,448,False
1759,2108,False
2155,462,False
2381,212,False
915,482,True
1539,2193,False
1015,1601,False
136,550,False
2084,1619,False
509,403,False
208,1018,False
829,1001,False
2556,1657,False
2190,868,False
1365,1873,False
335,202,False
195,888,False
1798,2182,True
1503,1967,False
1177,1292,False
1593,2021,False
647,1767,False
1437,721,False
1395,1632,False
2348,1636,False
2393,1690,True
78,1667,False
1578,2001,False
2246,1108,False
989,1809,False
1346,1918,False
434,675,False
127,34,False
1208,275,False
2350,253,False
1797,690,False
1672,122,False
1854,992,False
1521,1398,False
644,591,True
1294,1134,False
869,734,False
1315,244,False
371,1863,False
364,1268,False
134,699,False
818,1519,False
2025,1242,False
2317,2061,True
988,949,False
2138,2111,True
231,1397,True
1179,1562,False
1820,1653,False
1623,1275,True
2371,343,False
427,902,False
1545,1888,False
2116,900,False
922,1316,False
503,1339,False
2154,1162,False
1238,731,False
100,1058,True
676,1936,False
1555,947,False
1645,564,False
632,200,False
933,1883,False
2074,578,False
1568,1587,False
1247,1458,False
