ltable_id,rtable_id,sensitive
413,2873,False
606,2165,True
1089,1372,False
1275,2937,False
81,1592,False
1268,1059,False
541,2867,True
346,2865,False
1183,892,False
143,1830,False
797,2597,False
664,211,False
1190,1026,False
854,191,False
622,288,False
62,2127,False
537,895,False
38,2058,False
763,386,False
593,151,False
1360,610,False
272,2337,False
162,1493,False
1331,638,False
1115,1955,False
1185,562,False
4,1905,False
412,182,False
1300,737,False
572,1564,False
903,2527,False
953,850,False
49,2072,False
989,822,False
1213,2837,True
540,5,False
1046,2348,False
1055,758,False
1205,536,False
1295,702,False
798,671,False
631,2318,False
697,2780,False
901,150,False
583,2194,False
1092,978,False
715,399,False
273,8,False
363,2854,False
577,2146,False
984,2234,False
517,2649,False
700,412,False
531,2513,True
1273,2471,False
992,2247,False
381,2640,False
616,1514,True
17,1984,False
1258,2402,False
641,333,False
726,2788,False
1096,1351,False
943,880,False
1326,678,False
1074,2095,False
547,2877,True
1272,1048,False
1329,2143,False
101,1670,False
766,389,False
620,190,False
639,322,False
2,1881,False
46,2078,False
820,691,False
678,260,False
1174,923,False
109,2227,False
1180,2132,False
965,2314,False
784,2577,False
1009,817,False
789,2562,False
1053,759,False
1150,925,False
1243,517,False
207,1525,False
1348,600,False
619,290,False
176,1475,False
433,2242,False
597,521,False
1270,466,False
562,954,False
431,3109,True
1229,1082,False
821,185,False
1138,934,False
55,2105,False
736,4,False
787,2567,False
656,229,False
1026,2327,False
1259,456,False
799,804,False
558,2851,False
779,2587,False
999,2263,False
121,1768,True
188,1513,False
1284,1080,False
345,1520,False
638,327,False
97,1637,False
825,2620,False
672,2846,False
448,2147,False
991,832,False
169,1501,False
60,2106,False
285,3030,False
591,2176,False
1254,527,False
1354,593,False
1296,692,False
1320,685,False
879,2812,False
764,387,False
485,2434,False
865,2496,False
8,1936,False
120,1754,False
77,1606,False
1133,2171,False
63,2129,False
1324,674,False
321,3120,False
573,1646,False
768,382,False
594,606,False
1110,2018,False
452,2524,False
844,969,False
1083,983,False
1002,802,False
1037,768,False
1102,967,False
186,1518,False
601,2048,False
668,220,False
1258,1044,False
1099,2425,False
640,323,False
1072,2046,False
0,1878,False
1227,1088,False
877,195,False
395,2906,False
334,3031,False
279,2108,False
680,266,False
187,1516,False
866,203,False
1272,1342,False
74,1599,False
812,2797,False
1214,549,False
997,2255,False
1014,773,False
486,2446,False
131,3107,False
1303,743,False
1255,1078,False
821,1561,False
702,410,False
374,2815,False
3,1879,False
570,795,False
515,2804,False
844,2463,False
760,397,False
652,318,False
1166,2167,False
630,274,False
1190,2426,False
243,141,True
1307,716,False
1286,2336,False
193,1524,False
532,922,False
786,2568,False
161,1491,False
310,3103,False
827,2758,False
518,915,True
749,345,False
762,396,False
982,2762,False
674,256,False
25,1445,False
886,2309,False
1149,920,False
584,959,True
685,246,False
884,118,False
1091,2779,False
103,1659,False
61,2111,False
465,430,False
1147,928,False
6,1923,False
1217,553,False
1342,646,False
542,222,False
124,1837,False
356,2842,False
657,234,False
1080,2096,False
1182,801,False
836,2700,False
1025,790,False
349,2862,False
1244,1068,False
113,1687,True
90,1640,False
807,3105,False
370,2826,False
447,2157,False
907,1593,False
250,2154,False
861,2054,False
798,2588,False
1249,1506,False
512,2853,True
823,2600,True
1153,916,False
906,2559,False
555,546,False
1032,2325,False
895,2540,False
607,1441,False
1134,936,False
659,238,False
1323,672,False
910,354,False
694,421,False
752,346,False
1054,2356,False
1035,2343,False
1238,1089,False
534,2070,False
982,2269,False
1290,1033,False
930,897,False
34,2041,False
18,1216,False
1224,504,False
623,297,False
1272,2927,False
1157,913,False
1019,2383,False
504,2603,False
791,2571,False
974,840,False
352,2871,False
44,2062,False
499,1580,False
542,2249,False
50,2090,False
73,1565,False
322,2199,False
988,2239,False
389,3009,False
717,451,False
1003,806,False
1124,2183,False
929,171,False
350,917,False
1130,939,False
761,2681,True
878,194,False
1024,2435,False
835,2689,False
539,0,False
1105,2510,False
47,2076,False
620,3019,False
996,835,False
620,2308,False
1269,783,False
436,2783,False
993,2472,False
848,2670,False
1050,760,False
695,2778,False
438,2215,False
66,1574,False
792,492,False
174,1484,False
24,1439,False
371,2518,True
696,418,False
1264,1040,False
1005,2363,False
1328,640,False
522,2847,True
670,224,False
506,381,False
422,2374,False
909,169,False
1091,779,False
1176,898,False
885,119,False
1238,1448,False
598,955,False
320,3055,False
1242,1066,False
1276,491,False
82,1584,False
975,2219,False
713,398,False
1016,780,False
1031,2857,False
1096,2135,False
1177,2850,True
261,1494,False
980,849,False
473,2485,False
1284,1062,False
645,332,True
1222,560,False
1282,355,False
806,2581,False
316,3095,False
106,1980,False
812,2627,False
1099,1362,False
33,2029,False
904,152,False
274,3048,False
1190,1083,False
1160,442,False
1043,755,False
814,2507,False
1196,576,False
324,1449,False
985,819,False
1169,906,False
1245,518,False
185,1550,False
677,1684,True
1208,540,False
722,2802,False
816,2654,True
947,889,False
883,2393,False
941,2265,False
1020,772,False
500,300,False
666,218,False
978,842,False
1355,2908,False
728,438,False
114,7,False
1087,988,False
1024,2438,False
304,2980,False
840,1510,False
264,2606,False
968,2310,False
719,446,False
871,996,False
105,1655,False
515,3021,False
1121,943,False
84,1625,False
1362,608,False
930,932,False
357,2841,False
1189,571,False
1314,971,False
503,1586,False
714,2784,False
602,946,False
127,1825,False
1033,762,False
564,2114,False
707,2785,False
758,391,False
335,3040,False
79,1583,False
163,3096,False
1128,938,False
739,424,False
1234,1344,False
945,2822,False
912,2561,False
122,1724,False
1269,2400,False
868,201,False
975,987,False
379,2644,False
23,1437,False
973,1517,False
960,2296,False
539,2874,False
108,1695,False
116,1784,False
35,2039,False
582,457,False
1058,2053,False
1332,632,False
364,2391,False
730,436,False
1105,782,False
87,1609,True
1264,2399,False
710,402,False
1351,596,False
938,875,False
565,324,False
21,1434,False
690,252,False
859,803,False
703,2787,False
445,2161,False
1094,976,False
927,178,False
1209,542,False
610,2027,False
36,2037,False
608,531,False
699,415,False
689,251,False
940,876,False
658,230,False
498,2547,False
